date,open,high,low,close,price_change
2018-11-14,0.88389,0.88692,0.88097,0.88403,-0.0056556
2018-11-15,0.88298,0.88319,0.8761,0.88301,-0.115381
2018-11-18,0.87626,0.87762,0.87238,0.87612,-0.780286
2018-11-19,0.873,0.87819,0.87163,0.87298,-0.358398
2018-11-20,0.8793,0.87979,0.8755,0.87932,0.726248
2018-11-21,0.87805,0.87825,0.87458,0.87809,-0.139881
2018-11-22,0.87699,0.88243,0.8757,0.87695,-0.129827
2018-11-25,0.88192,0.88282,0.87846,0.88204,0.580421
2018-11-26,0.88228,0.88657,0.88145,0.88235,0.0351458
2018-11-27,0.88518,0.88749,0.88433,0.88505,0.306001
2018-11-28,0.87977,0.88109,0.87708,0.87962,-0.613525
2018-11-29,0.87775,0.8838,0.8771,0.87775,-0.212592
2018-12-02,0.88169,0.88326,0.87873,0.88166,0.445457
2018-12-03,0.8806,0.88158,0.87583,0.88068,-0.111154
2018-12-04,0.88155,0.88378,0.88026,0.88161,0.1056
2018-12-05,0.88127,0.88313,0.87625,0.88113,-0.0544458
2018-12-06,0.87898,0.88018,0.87637,0.87914,-0.225846
2018-12-09,0.8769,0.8801,0.8737,0.87712,-0.22977
2018-12-10,0.88067,0.88436,0.87724,0.88055,0.391053
2018-12-11,0.88317,0.88369,0.8787,0.88315,0.29527
2018-12-12,0.8793,0.88233,0.87777,0.87924,-0.442733
2018-12-13,0.88003,0.88725,0.8798,0.88,0.0864383
2018-12-16,0.88443,0.88458,0.88075,0.88449,0.510227
2018-12-17,0.88106,0.88194,0.87696,0.88107,-0.386663
2018-12-18,0.87907,0.87907,0.87415,0.87909,-0.224727
2018-12-19,0.87813,0.87886,0.87071,0.878,-0.123992
2018-12-20,0.87277,0.87813,0.8715,0.87284,-0.587699
2018-12-23,0.87935,0.87935,0.87425,0.87929,0.738967
2018-12-24,0.8768,0.8795,0.8755,0.87689,-0.272947
2018-12-25,0.87616,0.87903,0.8757,0.876,-0.101495
2018-12-26,0.88,0.88035,0.87456,0.88018,0.477169
2018-12-27,0.87482,0.87482,0.8716,0.87481,-0.610102
2018-12-30,0.87421,0.87548,0.87215,0.87413,0.0
2018-12-31,0.87,0.87222,0.8658,0.87009,-0.462174
2019-01-01,0.8725,0.88139,0.86979,0.87247,0.273535
2019-01-02,0.8836,0.8836,0.87649,0.88354,1.26881
2019-01-03,0.87789,0.8812,0.87583,0.87788,-0.640605
2019-01-06,0.8762,0.87679,0.8715,0.87639,-0.169727
2019-01-07,0.87113,0.8753,0.8706,0.8711,-0.603613
2019-01-08,0.87281,0.874,0.86654,0.8729,0.206635
2019-01-09,0.86541,0.8687,0.8642,0.86543,-0.855768
2019-01-10,0.86842,0.87262,0.86663,0.8688,0.389402
2019-01-13,0.87239,0.87324,0.8708,0.87259,0.436234
2019-01-14,0.8716,0.87826,0.8702,0.87162,-0.111163
2019-01-15,0.87611,0.87882,0.87548,0.8759,0.49104
2019-01-16,0.87727,0.87932,0.8766,0.87734,0.164402
2019-01-17,0.87782,0.88073,0.8764,0.87776,0.047872
2019-01-20,0.87986,0.88044,0.8781,0.87985,0.238106
2019-01-21,0.87954,0.88208,0.8791,0.87956,-0.0329602
2019-01-22,0.87999,0.88093,0.87772,0.87997,0.0466142
2019-01-23,0.87819,0.88392,0.8777,0.8781,-0.212507
2019-01-24,0.88418,0.8845,0.8763,0.8839,0.660517
2019-01-27,0.87622,0.87789,0.8737,0.87619,-0.872271
2019-01-28,0.87491,0.87629,0.87332,0.87489,-0.14837
2019-01-29,0.8745,0.87653,0.87334,0.87448,-0.046863
2019-01-30,0.87066,0.87332,0.86853,0.8705,-0.455128
2019-01-31,0.8733,0.8745,0.87044,0.8734,0.333142
2019-02-03,0.87281,0.87524,0.8724,0.87296,-0.0503778
2019-02-04,0.87445,0.87694,0.8739,0.87441,0.166102
2019-02-05,0.87652,0.87909,0.87635,0.87643,0.231013
2019-02-06,0.87979,0.88292,0.8795,0.87982,0.386796
2019-02-07,0.88184,0.88325,0.88098,0.88193,0.239822
2019-02-10,0.88306,0.88704,0.8825,0.88306,0.128128
2019-02-11,0.8865,0.88819,0.8834,0.8866,0.400879
2019-02-12,0.8824,0.8863,0.8815,0.88225,-0.490638
2019-02-13,0.88778,0.88884,0.88431,0.88771,0.618872
2019-02-14,0.88537,0.89008,0.8851,0.88532,-0.269232
2019-02-17,0.88536,0.88536,0.88229,0.88511,-0.0237202
2019-02-18,0.88401,0.88676,0.88169,0.88402,-0.123149
2019-02-19,0.8816,0.88293,0.87954,0.8816,-0.273749
2019-02-20,0.88134,0.88319,0.87983,0.88134,-0.0294918
2019-02-21,0.88185,0.88349,0.88061,0.8816,0.0295005
2019-02-24,0.88182,0.88199,0.8797,0.88166,0.00680581
2019-02-25,0.8798,0.88133,0.87884,0.8797,-0.222308
2019-02-26,0.87764,0.87998,0.8769,0.87772,-0.225077
2019-02-27,0.8789,0.88022,0.8755,0.87872,0.113932
2019-02-28,0.87931,0.88072,0.87651,0.87924,0.059177
2019-03-03,0.8791,0.88413,0.8791,0.87905,-0.0216096
2019-03-04,0.88197,0.88549,0.8819,0.88204,0.34014
2019-03-05,0.88447,0.88561,0.883,0.8844,0.267562
2019-03-06,0.88398,0.89216,0.8834,0.88386,-0.0610583
2019-03-07,0.8927,0.89397,0.88932,0.89299,1.03297
2019-03-10,0.89039,0.89106,0.8883,0.89028,-0.303475
2019-03-11,0.88819,0.88887,0.8854,0.88816,-0.238127
2019-03-12,0.88599,0.8866,0.88388,0.88594,-0.249955
2019-03-13,0.88239,0.88537,0.88215,0.88253,-0.384902
2019-03-14,0.88436,0.88478,0.8816,0.8843,0.20056
2019-03-17,0.8834,0.8901,0.8803,0.88341,-0.100645
2019-03-18,0.88218,0.88228,0.88,0.88213,-0.144893
2019-03-19,0.88082,0.88211,0.8797,0.88068,-0.164375
2019-03-20,0.87489,0.88066,0.87413,0.87505,-0.639279
2019-03-21,0.8792,0.88687,0.8778,0.87912,0.465116
2019-03-24,0.88526,0.8857,0.88248,0.88528,0.700701
2019-03-25,0.88382,0.88656,0.8827,0.88372,-0.176215
2019-03-26,0.88696,0.88947,0.88609,0.88693,0.363237
2019-03-27,0.88878,0.89165,0.88786,0.88875,0.205202
2019-03-28,0.89051,0.89199,0.8892,0.89047,0.19353
2019-03-31,0.89099,0.89207,0.88887,0.89096,0.0550271
2019-04-01,0.89238,0.89409,0.89174,0.8924,0.161623
2019-04-02,0.89263,0.89266,0.88849,0.89255,0.0168086
2019-04-03,0.88926,0.89212,0.8889,0.88913,-0.383172
2019-04-04,0.8909,0.89193,0.88956,0.8908,0.187824
2019-04-07,0.8911,0.89162,0.88699,0.8913,0.0561293
2019-04-08,0.88838,0.88838,0.8859,0.88838,-0.327611
2019-04-09,0.88771,0.89039,0.8863,0.88755,-0.0934285
2019-04-10,0.88683,0.88841,0.88594,0.8868,-0.0845023
2019-04-11,0.88815,0.88823,0.883,0.88804,0.139829
2019-04-14,0.88467,0.885,0.8832,0.88456,-0.391874
2019-04-15,0.88461,0.88605,0.88378,0.88457,0.00113051
2019-04-16,0.88612,0.88638,0.8831,0.88613,0.176357
2019-04-17,0.8849,0.88986,0.88449,0.88518,-0.107208
2019-04-18,0.88999,0.89023,0.8888,0.89,0.544522
2019-04-21,0.88932,0.88994,0.8878,0.88932,-0.0764045
2019-04-22,0.88819,0.89338,0.888,0.88818,-0.128188
2019-04-23,0.89091,0.89421,0.8909,0.89092,0.308496
2019-04-24,0.8963,0.89914,0.89574,0.89658,0.635298
2019-04-25,0.8979,0.89904,0.89503,0.89792,0.149457
2019-04-28,0.89694,0.89722,0.89526,0.89684,-0.120278
2019-04-29,0.89412,0.89473,0.8905,0.89404,-0.312207
2019-04-30,0.8914,0.89171,0.88889,0.89158,-0.275155
2019-05-01,0.89271,0.89497,0.89141,0.89279,0.135714
2019-05-02,0.89505,0.89756,0.8928,0.89497,0.244178
2019-05-05,0.89389,0.89446,0.8925,0.89399,-0.109501
2019-05-06,0.8925,0.89477,0.8913,0.89271,-0.143178
2019-05-07,0.89369,0.89369,0.89166,0.89357,0.0963359
2019-05-08,0.89306,0.8948,0.88881,0.89299,-0.0649082
2019-05-09,0.89138,0.89138,0.8887,0.8911,-0.211649
2019-05-12,0.88994,0.89094,0.88783,0.88996,-0.127932
2019-05-13,0.89028,0.89247,0.8892,0.89027,0.034833
2019-05-14,0.89257,0.89442,0.89105,0.8925,0.250486
2019-05-15,0.8921,0.89491,0.89092,0.89228,-0.0246499
2019-05-16,0.89487,0.89627,0.8941,0.89497,0.301475
2019-05-19,0.89563,0.89676,0.89469,0.89563,0.0737455
2019-05-20,0.8953,0.89747,0.8942,0.89537,-0.0290298
2019-05-22,0.89645,0.90013,0.89503,0.89642,0.11727
2019-05-23,0.89415,0.89461,0.8919,0.89409,-0.259923
2019-05-26,0.89235,0.89381,0.8914,0.89209,-0.223691
2019-05-27,0.89337,0.89511,0.8929,0.89335,0.141241
2019-05-28,0.8952,0.8988,0.8948,0.8952,0.207086
2019-05-29,0.8978,0.8994,0.89718,0.89788,0.299374
2019-05-30,0.89848,0.89875,0.8945,0.89838,0.0556867
2019-06-02,0.89498,0.89588,0.89198,0.89493,-0.384025
2019-06-03,0.88924,0.89065,0.8867,0.88918,-0.642508
2019-06-04,0.88849,0.88969,0.8846,0.88857,-0.0686025
2019-06-05,0.89069,0.89096,0.88434,0.89055,0.22283
2019-06-06,0.88688,0.88864,0.8812,0.8868,-0.421088
2019-06-09,0.88347,0.88558,0.88285,0.88338,-0.385656
2019-06-10,0.88352,0.88458,0.8824,0.88354,0.0181123
2019-06-11,0.88266,0.88429,0.8816,0.88265,-0.100731
2019-06-12,0.8855,0.88722,0.88456,0.8853,0.300232
2019-06-13,0.88656,0.89166,0.8857,0.88649,0.134418
2019-06-16,0.89158,0.89243,0.88921,0.8915,0.56515
2019-06-17,0.8907,0.89427,0.88936,0.8909,-0.0673023
2019-06-18,0.89306,0.89376,0.8911,0.893,0.235717
2019-06-19,0.89001,0.89001,0.88377,0.8898,-0.358343
2019-06-20,0.88549,0.88624,0.88235,0.8853,-0.505732
2019-06-23,0.8785,0.87921,0.8771,0.87837,-0.782785
2019-06-24,0.87718,0.87886,0.87612,0.87717,-0.136617
2019-06-25,0.87962,0.88099,0.878,0.87951,0.266767
2019-06-26,0.87915,0.88118,0.8785,0.87914,-0.0420689
2019-06-27,0.8794,0.88018,0.8777,0.87928,0.0159247
2019-06-30,0.88,0.88451,0.8797,0.8799,0.0705122
2019-07-01,0.88597,0.88678,0.88331,0.88594,0.686442
2019-07-02,0.88567,0.88728,0.88454,0.8855,-0.0496648
2019-07-03,0.8859,0.88697,0.8851,0.8859,0.0451722
2019-07-04,0.88605,0.8922,0.8859,0.88607,0.0191895
2019-07-07,0.89064,0.89219,0.8899,0.89068,0.520275
2019-07-08,0.89168,0.89323,0.8911,0.89158,0.101046
2019-07-09,0.89249,0.89265,0.88786,0.8922,0.0695395
2019-07-10,0.888,0.88875,0.8859,0.88819,-0.449451
2019-07-11,0.88887,0.8897,0.88668,0.8887,0.0574201
2019-07-14,0.88717,0.88844,0.88605,0.88715,-0.174412
2019-07-15,0.88803,0.89214,0.8876,0.88796,0.0913036
2019-07-16,0.8918,0.89277,0.8902,0.89188,0.441461
2019-07-17,0.89065,0.89236,0.8891,0.8905,-0.154729
2019-07-18,0.88798,0.89166,0.8872,0.88798,-0.282987
2019-07-21,0.89142,0.89219,0.8907,0.8914,0.385144
